time,total_band_width
2024-05-04 00:50:00,6368
2024-05-04 00:55:00,7856
2024-05-04 01:00:00,7781
2024-05-04 01:05:00,6770
2024-05-04 01:10:00,7217
2024-05-04 01:15:00,7743
2024-05-04 01:20:00,8155
2024-05-04 01:25:00,7624
2024-05-04 01:30:00,6569
2024-05-04 01:35:00,7489
2024-05-04 01:40:00,7279
2024-05-04 01:45:00,7824
2024-05-04 01:50:00,7605
2024-05-04 01:55:00,7742
2024-05-04 02:00:00,7381
2024-05-04 02:05:00,7347
2024-05-04 02:10:00,8031
2024-05-04 02:15:00,8478
2024-05-04 02:20:00,7860
2024-05-04 02:25:00,7600
2024-05-04 02:30:00,7420
2024-05-04 02:35:00,7498
2024-05-04 02:40:00,7444
2024-05-04 02:45:00,7375
2024-05-04 02:50:00,7985
2024-05-04 02:55:00,7890
2024-05-04 03:00:00,7871
2024-05-04 03:05:00,7593
2024-05-04 03:10:00,8040
2024-05-04 03:15:00,8699
2024-05-04 03:20:00,7793
2024-05-04 03:25:00,7658
2024-05-04 03:30:00,8754
2024-05-04 03:35:00,8094
2024-05-04 03:40:00,8379
2024-05-04 03:45:00,7839
2024-05-04 03:50:00,8429
2024-05-04 03:55:00,8322
2024-05-04 04:00:00,6999
2024-05-04 04:05:00,8245
2024-05-04 04:10:00,8302
2024-05-04 04:15:00,8116
2024-05-04 04:20:00,7967
2024-05-04 04:25:00,7791
2024-05-04 04:30:00,9597
2024-05-04 04:35:00,8540
2024-05-04 04:40:00,7764
2024-05-04 04:45:00,7772
2024-05-04 04:50:00,8478
2024-05-04 04:55:00,8132
2024-05-04 05:00:00,8164
2024-05-04 05:05:00,8671
2024-05-04 05:10:00,8872
2024-05-04 05:15:00,7648
2024-05-04 05:20:00,7877
2024-05-04 05:25:00,7623
2024-05-04 05:30:00,8468
2024-05-04 05:35:00,8635
2024-05-04 05:40:00,7674
2024-05-04 05:45:00,7422
2024-05-04 05:50:00,9152
2024-05-04 05:55:00,8509
2024-05-04 06:00:00,8839
2024-05-04 06:05:00,8082
2024-05-04 06:10:00,8145
2024-05-04 06:15:00,9514
2024-05-04 06:20:00,8222
2024-05-04 06:25:00,9020
2024-05-04 06:30:00,7722
2024-05-04 06:35:00,8571
2024-05-04 06:40:00,6977
2024-05-04 06:45:00,7746
2024-05-04 06:50:00,9019
2024-05-04 06:55:00,7914
2024-05-04 07:00:00,8988
2024-05-04 07:05:00,8856
2024-05-04 07:10:00,8894
2024-05-04 07:15:00,7985
2024-05-04 07:20:00,7196
2024-05-04 07:25:00,8140
2024-05-04 07:30:00,9482
2024-05-04 07:35:00,8334
2024-05-04 07:40:00,8132
2024-05-04 07:45:00,8386
2024-05-04 07:50:00,8672
2024-05-04 07:55:00,8377
2024-05-04 08:00:00,7960
2024-05-04 08:05:00,8188
2024-05-04 08:10:00,8327
2024-05-04 08:15:00,9388
2024-05-04 08:20:00,8451
2024-05-04 08:25:00,8131
2024-05-04 08:30:00,7804
2024-05-04 08:35:00,8092
2024-05-04 08:40:00,8136
2024-05-04 08:45:00,7832
2024-05-04 08:50:00,8769
2024-05-04 08:55:00,7801
2024-05-04 09:00:00,8260
2024-05-04 09:05:00,8461
2024-05-04 09:10:00,7451
2024-05-04 09:15:00,8554
2024-05-04 09:20:00,7470
2024-05-04 09:25:00,7908
2024-05-04 09:30:00,8251
2024-05-04 09:35:00,6896
2024-05-04 09:40:00,7052
2024-05-04 09:45:00,7442
2024-05-04 09:50:00,7510
2024-05-04 09:55:00,8121
2024-05-04 10:00:00,7856
2024-05-04 10:05:00,7689
2024-05-04 10:10:00,6512
2024-05-04 10:15:00,7495
2024-05-04 10:20:00,7852
2024-05-04 10:25:00,7504
2024-05-04 10:30:00,7775
2024-05-04 10:35:00,7439
2024-05-04 10:40:00,7060
2024-05-04 10:45:00,7191
2024-05-04 10:50:00,6898
2024-05-04 10:55:00,6413
2024-05-04 11:00:00,7051
2024-05-04 11:05:00,6436
2024-05-04 11:10:00,7158
2024-05-04 11:15:00,6743
2024-05-04 11:20:00,6713
2024-05-04 11:25:00,5957
2024-05-04 11:30:00,7161
2024-05-04 11:35:00,6768
2024-05-04 11:40:00,6478
2024-05-04 11:45:00,6346
2024-05-04 11:50:00,6641
2024-05-04 11:55:00,5887
2024-05-04 12:00:00,6204
2024-05-04 12:05:00,6207
2024-05-04 12:10:00,7002
2024-05-04 12:15:00,6509
2024-05-04 12:20:00,6349
2024-05-04 12:25:00,6100
2024-05-04 12:30:00,6117
2024-05-04 12:35:00,6025
2024-05-04 12:40:00,6913
2024-05-04 12:45:00,5583
2024-05-04 12:50:00,4588
2024-05-04 12:55:00,5379
2024-05-04 13:00:00,4594
2024-05-04 13:05:00,5579
2024-05-04 13:10:00,5068
2024-05-04 13:15:00,4972
2024-05-04 13:20:00,5989
2024-05-04 13:25:00,5716
2024-05-04 13:30:00,6050
2024-05-04 13:35:00,5298
2024-05-04 13:40:00,5467
2024-05-04 13:45:00,5246
2024-05-04 13:50:00,5818
2024-05-04 13:55:00,6202
2024-05-04 14:00:00,5757
2024-05-04 14:05:00,5028
2024-05-04 14:10:00,5561
2024-05-04 14:15:00,5677
2024-05-04 14:20:00,4890
2024-05-04 14:25:00,4966
2024-05-04 14:30:00,5109
2024-05-04 14:35:00,5037
2024-05-04 14:40:00,4966
2024-05-04 14:45:00,4566
2024-05-04 14:50:00,5255
2024-05-04 14:55:00,4865
2024-05-04 15:00:00,4582
2024-05-04 15:05:00,4860
2024-05-04 15:10:00,4820
2024-05-04 15:15:00,4606
2024-05-04 15:20:00,5189
2024-05-04 15:25:00,5616
2024-05-04 15:30:00,4218
2024-05-04 15:35:00,5122
2024-05-04 15:40:00,4563
2024-05-04 15:45:00,4224
2024-05-04 15:50:00,5217
2024-05-04 15:55:00,4868
2024-05-04 16:00:00,4694
2024-05-04 16:05:00,4121
2024-05-04 16:10:00,4062
2024-05-04 16:15:00,4658
2024-05-04 16:20:00,4870
2024-05-04 16:25:00,5473
2024-05-04 16:30:00,4389
2024-05-04 16:35:00,4831
2024-05-04 16:40:00,4211
2024-05-04 16:45:00,4929
2024-05-04 16:50:00,5045
2024-05-04 16:55:00,4015
2024-05-04 17:00:00,4754
2024-05-04 17:05:00,4504
2024-05-04 17:10:00,4503
2024-05-04 17:15:00,3643
2024-05-04 17:20:00,3708
2024-05-04 17:25:00,4571
2024-05-04 17:30:00,5025
2024-05-04 17:35:00,4374
2024-05-04 17:40:00,3585
2024-05-04 17:45:00,4556
2024-05-04 17:50:00,4397
2024-05-04 17:55:00,4358
2024-05-04 18:00:00,4197
2024-05-04 18:05:00,4438
2024-05-04 18:10:00,4372
2024-05-04 18:15:00,4608
2024-05-04 18:20:00,3957
2024-05-04 18:25:00,4332
2024-05-04 18:30:00,4626
2024-05-04 18:35:00,4763
2024-05-04 18:40:00,4186
2024-05-04 18:45:00,4588
2024-05-04 18:50:00,4848
2024-05-04 18:55:00,4749
2024-05-04 19:00:00,4293
2024-05-04 19:05:00,4381
2024-05-04 19:10:00,3576
2024-05-04 19:15:00,4729
2024-05-04 19:20:00,4560
2024-05-04 19:25:00,4157
2024-05-04 19:30:00,4171
2024-05-04 19:35:00,4300
2024-05-04 19:40:00,4940
2024-05-04 19:45:00,4530
2024-05-04 19:50:00,5268
2024-05-04 19:55:00,4773
2024-05-04 20:00:00,4250
2024-05-04 20:05:00,5220
2024-05-04 20:10:00,4809
2024-05-04 20:15:00,4489
2024-05-04 20:20:00,3886
2024-05-04 20:25:00,3903
2024-05-04 20:30:00,4645
2024-05-04 20:35:00,5262
2024-05-04 20:40:00,5333
2024-05-04 20:45:00,5272
2024-05-04 20:50:00,5568
2024-05-04 20:55:00,4062
2024-05-04 21:00:00,5371
2024-05-04 21:05:00,5451
2024-05-04 21:10:00,4297
2024-05-04 21:15:00,4981
2024-05-04 21:20:00,5209
2024-05-04 21:25:00,5503
2024-05-04 21:30:00,4448
2024-05-04 21:35:00,5973
2024-05-04 21:40:00,5378
2024-05-04 21:45:00,5538
2024-05-04 21:50:00,6095
2024-05-04 21:55:00,5784
2024-05-04 22:00:00,5077
2024-05-04 22:05:00,4915
2024-05-04 22:10:00,5032
2024-05-04 22:15:00,5169
2024-05-04 22:20:00,5594
2024-05-04 22:25:00,5796
2024-05-04 22:30:00,7140
2024-05-04 22:35:00,5757
2024-05-04 22:40:00,5793
2024-05-04 22:45:00,6262
2024-05-04 22:50:00,5023
2024-05-04 22:55:00,6408
2024-05-04 23:00:00,5820
2024-05-04 23:05:00,6800
2024-05-04 23:10:00,6463
2024-05-04 23:15:00,6023
2024-05-04 23:20:00,6539
2024-05-04 23:25:00,5755
2024-05-04 23:30:00,5140
2024-05-04 23:35:00,6840
2024-05-04 23:40:00,6692
2024-05-04 23:45:00,5501
2024-05-04 23:50:00,5932
2024-05-04 23:55:00,6450
2024-05-05 00:00:00,3481
2024-05-05 00:05:00,4020
2024-05-05 00:10:00,3797
2024-05-05 00:15:00,3467
2024-05-05 00:20:00,4356
2024-05-05 00:25:00,4767
2024-05-05 00:30:00,3974
2024-05-05 00:35:00,3830
2024-05-05 00:40:00,4157
2024-05-05 00:45:00,4917
2024-05-05 00:50:00,4524
2024-05-05 00:55:00,4071
2024-05-05 01:00:00,3694
2024-05-05 01:05:00,3947
2024-05-05 01:10:00,4747
2024-05-05 01:15:00,4272
2024-05-05 01:20:00,5651
2024-05-05 01:25:00,3731
2024-05-05 01:30:00,5299
2024-05-05 01:35:00,4424
2024-05-05 01:40:00,4849
2024-05-05 01:45:00,5214
2024-05-05 01:50:00,4810
2024-05-05 01:55:00,3999
2024-05-05 02:00:00,5296
2024-05-05 02:05:00,4514
2024-05-05 02:10:00,4463
2024-05-05 02:15:00,5103
2024-05-05 02:20:00,5011
2024-05-05 02:25:00,4382
2024-05-05 02:30:00,4106
2024-05-05 02:35:00,5054
2024-05-05 02:40:00,5104
2024-05-05 02:45:00,5424
2024-05-05 02:50:00,5040
2024-05-05 02:55:00,5508
2024-05-05 03:00:00,5643
2024-05-05 03:05:00,5897
2024-05-05 03:10:00,5850
2024-05-05 03:15:00,6061
2024-05-05 03:20:00,5099
2024-05-05 03:25:00,3941
2024-05-05 03:30:00,4291
2024-05-05 03:35:00,4899
2024-05-05 03:40:00,4960
2024-05-05 03:45:00,5882
2024-05-05 03:50:00,5699
2024-05-05 03:55:00,6303
2024-05-05 04:00:00,6338
2024-05-05 04:05:00,5219
2024-05-05 04:10:00,6040
2024-05-05 04:15:00,5778
2024-05-05 04:20:00,6529
2024-05-05 04:25:00,5659
2024-05-05 04:30:00,5572
2024-05-05 04:35:00,5040
2024-05-05 04:40:00,5901
2024-05-05 04:45:00,6375
2024-05-05 04:50:00,5346
2024-05-05 04:55:00,6225
2024-05-05 05:00:00,5614
2024-05-05 05:05:00,6341
2024-05-05 05:10:00,6007
2024-05-05 05:15:00,6604
2024-05-05 05:20:00,5683
2024-05-05 05:25:00,4887
2024-05-05 05:30:00,6418
2024-05-05 05:35:00,6218
2024-05-05 05:40:00,5589
2024-05-05 05:45:00,6115
2024-05-05 05:50:00,5857
2024-05-05 05:55:00,5586
2024-05-05 06:00:00,5951
2024-05-05 06:05:00,6405
2024-05-05 06:10:00,5725
2024-05-05 06:15:00,6093
2024-05-05 06:20:00,6214
2024-05-05 06:25:00,5945
2024-05-05 06:30:00,5200
2024-05-05 06:35:00,6279
2024-05-05 06:40:00,5268
2024-05-05 06:45:00,5999
2024-05-05 06:50:00,6546
2024-05-05 06:55:00,5246
2024-05-05 07:00:00,5238
2024-05-05 07:05:00,5077
2024-05-05 07:10:00,5674
2024-05-05 07:15:00,6732
2024-05-05 07:20:00,5971
2024-05-05 07:25:00,5449
2024-05-05 07:30:00,5873
2024-05-05 07:35:00,5300
2024-05-05 07:40:00,5414
2024-05-05 07:45:00,5316
2024-05-05 07:50:00,5722
2024-05-05 07:55:00,5957
2024-05-05 08:00:00,5462
2024-05-05 08:05:00,5605
2024-05-05 08:10:00,5395
2024-05-05 08:15:00,5766
2024-05-05 08:20:00,5738
2024-05-05 08:25:00,6099
2024-05-05 08:30:00,5085
2024-05-05 08:35:00,5732
2024-05-05 08:40:00,5385
2024-05-05 08:45:00,4983
2024-05-05 08:50:00,5561
2024-05-05 08:55:00,5527
2024-05-05 09:00:00,5333
2024-05-05 09:05:00,5000
2024-05-05 09:10:00,4496
2024-05-05 09:15:00,5704
2024-05-05 09:20:00,4752
2024-05-05 09:25:00,5602
2024-05-05 09:30:00,4800
2024-05-05 09:35:00,5387
2024-05-05 09:40:00,4293
2024-05-05 09:45:00,4083
2024-05-05 09:50:00,4992
2024-05-05 09:55:00,5866
2024-05-05 10:00:00,4587
2024-05-05 10:05:00,4840
2024-05-05 10:10:00,4881
2024-05-05 10:15:00,4919
2024-05-05 10:20:00,4662
2024-05-05 10:25:00,4622
2024-05-05 10:30:00,5104
2024-05-05 10:35:00,5254
2024-05-05 10:40:00,4327
2024-05-05 10:45:00,3866
2024-05-05 10:50:00,4875
2024-05-05 10:55:00,4409
2024-05-05 11:00:00,4755
2024-05-05 11:05:00,4423
2024-05-05 11:10:00,4188
2024-05-05 11:15:00,5553
2024-05-05 11:20:00,3185
2024-05-05 11:25:00,3963
2024-05-05 11:30:00,3319
2024-05-05 11:35:00,4818
2024-05-05 11:40:00,4594
2024-05-05 11:45:00,3196
2024-05-05 11:50:00,4559
2024-05-05 11:55:00,4504
2024-05-05 12:00:00,4473
2024-05-05 12:05:00,2963
2024-05-05 12:10:00,3322
2024-05-05 12:15:00,3666
2024-05-05 12:20:00,3252
2024-05-05 12:25:00,2918
2024-05-05 12:30:00,3269
2024-05-05 12:35:00,3763
2024-05-05 12:40:00,3470
2024-05-05 12:45:00,2945
2024-05-05 12:50:00,4148
2024-05-05 12:55:00,2969
2024-05-05 13:00:00,3737
2024-05-05 13:05:00,3243
2024-05-05 13:10:00,3550
2024-05-05 13:15:00,3211
2024-05-05 13:20:00,3112
2024-05-05 13:25:00,3683
2024-05-05 13:30:00,2679
2024-05-05 13:35:00,3107
2024-05-05 13:40:00,3816
2024-05-05 13:45:00,2617
2024-05-05 13:50:00,2315
2024-05-05 13:55:00,2923
2024-05-05 14:00:00,3725
2024-05-05 14:05:00,2974
2024-05-05 14:10:00,3227
2024-05-05 14:15:00,2732
2024-05-05 14:20:00,1861
2024-05-05 14:25:00,2702
2024-05-05 14:30:00,2080
2024-05-05 14:35:00,2484
2024-05-05 14:40:00,3079
2024-05-05 14:45:00,2033
2024-05-05 14:50:00,3581
2024-05-05 14:55:00,3145
2024-05-05 15:00:00,3258
2024-05-05 15:05:00,2472
2024-05-05 15:10:00,2133
2024-05-05 15:15:00,3289
2024-05-05 15:20:00,2255
2024-05-05 15:25:00,2377
2024-05-05 15:30:00,2825
2024-05-05 15:35:00,2650
2024-05-05 15:40:00,2715
2024-05-05 15:45:00,1649
2024-05-05 15:50:00,2195
2024-05-05 15:55:00,2763
2024-05-05 16:00:00,2002
2024-05-05 16:05:00,1551
2024-05-05 16:10:00,2383
2024-05-05 16:15:00,1278
2024-05-05 16:20:00,1296
2024-05-05 16:25:00,1702
2024-05-05 16:30:00,2413
2024-05-05 16:35:00,1481
2024-05-05 16:40:00,1435
2024-05-05 16:45:00,1902
2024-05-05 16:50:00,1461
2024-05-05 16:55:00,1256
2024-05-05 17:00:00,1068
2024-05-05 17:05:00,1000
2024-05-05 17:10:00,2182
2024-05-05 17:15:00,1799
2024-05-05 17:20:00,2631
2024-05-05 17:25:00,2098
2024-05-05 17:30:00,1000
2024-05-05 17:35:00,2186
2024-05-05 17:40:00,1568
2024-05-05 17:45:00,2699
2024-05-05 17:50:00,1273
2024-05-05 17:55:00,1000
2024-05-05 18:00:00,1879
2024-05-05 18:05:00,1548
2024-05-05 18:10:00,1955
2024-05-05 18:15:00,1839
2024-05-05 18:20:00,2089
2024-05-05 18:25:00,1435
2024-05-05 18:30:00,1944
2024-05-05 18:35:00,1540
2024-05-05 18:40:00,2308
2024-05-05 18:45:00,2502
2024-05-05 18:50:00,2494
2024-05-05 18:55:00,1668
2024-05-05 19:00:00,1663
2024-05-05 19:05:00,2660
2024-05-05 19:10:00,1000
2024-05-05 19:15:00,1245
2024-05-05 19:20:00,1602
2024-05-05 19:25:00,1778
2024-05-05 19:30:00,2208
2024-05-05 19:35:00,2664
2024-05-05 19:40:00,1988
2024-05-05 19:45:00,1616
2024-05-05 19:50:00,2193
2024-05-05 19:55:00,1740
2024-05-05 20:00:00,2695
2024-05-05 20:05:00,2857
2024-05-05 20:10:00,2296
2024-05-05 20:15:00,1936
2024-05-05 20:20:00,2317
2024-05-05 20:25:00,2734
2024-05-05 20:30:00,2223
2024-05-05 20:35:00,1666
2024-05-05 20:40:00,3667
2024-05-05 20:45:00,1735
2024-05-05 20:50:00,3064
2024-05-05 20:55:00,2950
2024-05-05 21:00:00,2531
2024-05-05 21:05:00,2047
2024-05-05 21:10:00,2597
2024-05-05 21:15:00,2012
2024-05-05 21:20:00,2153
2024-05-05 21:25:00,3182
2024-05-05 21:30:00,2536
2024-05-05 21:35:00,3138
2024-05-05 21:40:00,2988
2024-05-05 21:45:00,3351
2024-05-05 21:50:00,2579
2024-05-05 21:55:00,2915
2024-05-05 22:00:00,3437
2024-05-05 22:05:00,2657
2024-05-05 22:10:00,2628
2024-05-05 22:15:00,3821
2024-05-05 22:20:00,2587
2024-05-05 22:25:00,2997
2024-05-05 22:30:00,3262
2024-05-05 22:35:00,3873
2024-05-05 22:40:00,2655
2024-05-05 22:45:00,2855
2024-05-05 22:50:00,3420
2024-05-05 22:55:00,3364
2024-05-05 23:00:00,1849
2024-05-05 23:05:00,3317
2024-05-05 23:10:00,3618
2024-05-05 23:15:00,3903
2024-05-05 23:20:00,4023
2024-05-05 23:25:00,3578
2024-05-05 23:30:00,4270
2024-05-05 23:35:00,4211
2024-05-05 23:40:00,4812
2024-05-05 23:45:00,4082
2024-05-05 23:50:00,4229
2024-05-05 23:55:00,4689
2024-05-06 00:00:00,3593
2024-05-06 00:05:00,4277
2024-05-06 00:10:00,3804
2024-05-06 00:15:00,4608
2024-05-06 00:20:00,3657
2024-05-06 00:25:00,4684
2024-05-06 00:30:00,3539
2024-05-06 00:35:00,4794
2024-05-06 00:40:00,4462
2024-05-06 00:45:00,5228
2024-05-06 00:50:00,4646
2024-05-06 00:55:00,4332
2024-05-06 01:00:00,4780
2024-05-06 01:05:00,5386
2024-05-06 01:10:00,4617
2024-05-06 01:15:00,4487
2024-05-06 01:20:00,4971
2024-05-06 01:25:00,5317
2024-05-06 01:30:00,5451
2024-05-06 01:35:00,5506
2024-05-06 01:40:00,4698
2024-05-06 01:45:00,4410
2024-05-06 01:50:00,5229
2024-05-06 01:55:00,5504
2024-05-06 02:00:00,5211
2024-05-06 02:05:00,5254
2024-05-06 02:10:00,5251
2024-05-06 02:15:00,5672
2024-05-06 02:20:00,4443
2024-05-06 02:25:00,5966
2024-05-06 02:30:00,5241
2024-05-06 02:35:00,6308
2024-05-06 02:40:00,5444
2024-05-06 02:45:00,6259
2024-05-06 02:50:00,6116
2024-05-06 02:55:00,6547
2024-05-06 03:00:00,6266
2024-05-06 03:05:00,5181
2024-05-06 03:10:00,6051
2024-05-06 03:15:00,5869
2024-05-06 03:20:00,6147
2024-05-06 03:25:00,6334
2024-05-06 03:30:00,6048
2024-05-06 03:35:00,5896
2024-05-06 03:40:00,6024
2024-05-06 03:45:00,6450
2024-05-06 03:50:00,7040
2024-05-06 03:55:00,6163
2024-05-06 04:00:00,6050
2024-05-06 04:05:00,6131
2024-05-06 04:10:00,6696
2024-05-06 04:15:00,5736
2024-05-06 04:20:00,5361
2024-05-06 04:25:00,6530
2024-05-06 04:30:00,6043
2024-05-06 04:35:00,6214
2024-05-06 04:40:00,5825
2024-05-06 04:45:00,6410
2024-05-06 04:50:00,6581
2024-05-06 04:55:00,5778
2024-05-06 05:00:00,6119
2024-05-06 05:05:00,7250
2024-05-06 05:10:00,5591
2024-05-06 05:15:00,6592
2024-05-06 05:20:00,5612
2024-05-06 05:25:00,6665
2024-05-06 05:30:00,6421
2024-05-06 05:35:00,7617
2024-05-06 05:40:00,5814
2024-05-06 05:45:00,5456
2024-05-06 05:50:00,7028
2024-05-06 05:55:00,6886
2024-05-06 06:00:00,6026
2024-05-06 06:05:00,6309
2024-05-06 06:10:00,6460
2024-05-06 06:15:00,6668
2024-05-06 06:20:00,7065
2024-05-06 06:25:00,6729
2024-05-06 06:30:00,7365
2024-05-06 06:35:00,6950
2024-05-06 06:40:00,6173
2024-05-06 06:45:00,6081
2024-05-06 06:50:00,5630
2024-05-06 06:55:00,6231
2024-05-06 07:00:00,5994
2024-05-06 07:05:00,7292
2024-05-06 07:10:00,6118
2024-05-06 07:15:00,5886
2024-05-06 07:20:00,6145
2024-05-06 07:25:00,6453
2024-05-06 07:30:00,6093
2024-05-06 07:35:00,5972
2024-05-06 07:40:00,5750
2024-05-06 07:45:00,6752
2024-05-06 07:50:00,6447
2024-05-06 07:55:00,6469
2024-05-06 08:00:00,6081
2024-05-06 08:05:00,7003
2024-05-06 08:10:00,5653
2024-05-06 08:15:00,6558
2024-05-06 08:20:00,5776
2024-05-06 08:25:00,6396
2024-05-06 08:30:00,6726
2024-05-06 08:35:00,6407
2024-05-06 08:40:00,6434
2024-05-06 08:45:00,5638
2024-05-06 08:50:00,6411
2024-05-06 08:55:00,4898
2024-05-06 09:00:00,5345
2024-05-06 09:05:00,5160
2024-05-06 09:10:00,6242
2024-05-06 09:15:00,6179
2024-05-06 09:20:00,6489
2024-05-06 09:25:00,5984
2024-05-06 09:30:00,6056
2024-05-06 09:35:00,5747
2024-05-06 09:40:00,5774
2024-05-06 09:45:00,5495
2024-05-06 09:50:00,5684
2024-05-06 09:55:00,4863
2024-05-06 10:00:00,5182
2024-05-06 10:05:00,5628
2024-05-06 10:10:00,5181
2024-05-06 10:15:00,5510
2024-05-06 10:20:00,5618
2024-05-06 10:25:00,5582
2024-05-06 10:30:00,5546
2024-05-06 10:35:00,5504
2024-05-06 10:40:00,4543
2024-05-06 10:45:00,4704
2024-05-06 10:50:00,5095
2024-05-06 10:55:00,5033
2024-05-06 11:00:00,4742
2024-05-06 11:05:00,5392
2024-05-06 11:10:00,4547
2024-05-06 11:15:00,5342
2024-05-06 11:20:00,4294
2024-05-06 11:25:00,4439
2024-05-06 11:30:00,5265
2024-05-06 11:35:00,4730
2024-05-06 11:40:00,4629
2024-05-06 11:45:00,4696
2024-05-06 11:50:00,4351
2024-05-06 11:55:00,4440
2024-05-06 12:00:00,4352
2024-05-06 12:05:00,4370
2024-05-06 12:10:00,4486
2024-05-06 12:15:00,4147
2024-05-06 12:20:00,4709
2024-05-06 12:25:00,4534
2024-05-06 12:30:00,4817
2024-05-06 12:35:00,4153
2024-05-06 12:40:00,3536
2024-05-06 12:45:00,4505
2024-05-06 12:50:00,4201
2024-05-06 12:55:00,3782
2024-05-06 13:00:00,3713
2024-05-06 13:05:00,4370
2024-05-06 13:10:00,3373
2024-05-06 13:15:00,4486
2024-05-06 13:20:00,2803
2024-05-06 13:25:00,3229
2024-05-06 13:30:00,3268
2024-05-06 13:35:00,3385
2024-05-06 13:40:00,3510
2024-05-06 13:45:00,3106
2024-05-06 13:50:00,3385
2024-05-06 13:55:00,3422
2024-05-06 14:00:00,2622
2024-05-06 14:05:00,3423
2024-05-06 14:10:00,3319
2024-05-06 14:15:00,3422
2024-05-06 14:20:00,2529
2024-05-06 14:25:00,3268
2024-05-06 14:30:00,3133
2024-05-06 14:35:00,3489
2024-05-06 14:40:00,2606
2024-05-06 14:45:00,2711
2024-05-06 14:50:00,3306
2024-05-06 14:55:00,2658
2024-05-06 15:00:00,3489
2024-05-06 15:05:00,3190
2024-05-06 15:10:00,2997
2024-05-06 15:15:00,2693
2024-05-06 15:20:00,3007
2024-05-06 15:25:00,3687
2024-05-06 15:30:00,2320
2024-05-06 15:35:00,3112
2024-05-06 15:40:00,4324
2024-05-06 15:45:00,2530
2024-05-06 15:50:00,3445
2024-05-06 15:55:00,2560
2024-05-06 16:00:00,1884
2024-05-06 16:05:00,2840
2024-05-06 16:10:00,2210
2024-05-06 16:15:00,2004
2024-05-06 16:20:00,2361
2024-05-06 16:25:00,2816
2024-05-06 16:30:00,2986
2024-05-06 16:35:00,3485
2024-05-06 16:40:00,3340
2024-05-06 16:45:00,2100
2024-05-06 16:50:00,2555
2024-05-06 16:55:00,3033
2024-05-06 17:00:00,2383
2024-05-06 17:05:00,2796
2024-05-06 17:10:00,2698
2024-05-06 17:15:00,2879
2024-05-06 17:20:00,2709
2024-05-06 17:25:00,2478
2024-05-06 17:30:00,2566
2024-05-06 17:35:00,2267
2024-05-06 17:40:00,2456
2024-05-06 17:45:00,3203
2024-05-06 17:50:00,2429
2024-05-06 17:55:00,2772
2024-05-06 18:00:00,2278
2024-05-06 18:05:00,2489
2024-05-06 18:10:00,2383
2024-05-06 18:15:00,1814
2024-05-06 18:20:00,3286
2024-05-06 18:25:00,2436
2024-05-06 18:30:00,2211
2024-05-06 18:35:00,2815
2024-05-06 18:40:00,1608
2024-05-06 18:45:00,1431
2024-05-06 18:50:00,2847
2024-05-06 18:55:00,2459
2024-05-06 19:00:00,3121
2024-05-06 19:05:00,2408
2024-05-06 19:10:00,3435
2024-05-06 19:15:00,2906
2024-05-06 19:20:00,2093
2024-05-06 19:25:00,3211
2024-05-06 19:30:00,2483
2024-05-06 19:35:00,1761
2024-05-06 19:40:00,2625
2024-05-06 19:45:00,2599
2024-05-06 19:50:00,3423
2024-05-06 19:55:00,2581
2024-05-06 20:00:00,2127
2024-05-06 20:05:00,2511
2024-05-06 20:10:00,3058
2024-05-06 20:15:00,3418
2024-05-06 20:20:00,2744
2024-05-06 20:25:00,2802
2024-05-06 20:30:00,2410
2024-05-06 20:35:00,2946
2024-05-06 20:40:00,3209
2024-05-06 20:45:00,3024
2024-05-06 20:50:00,2918
2024-05-06 20:55:00,3213
2024-05-06 21:00:00,2919
2024-05-06 21:05:00,2781
2024-05-06 21:10:00,4340
2024-05-06 21:15:00,1834
2024-05-06 21:20:00,3339
2024-05-06 21:25:00,2963
2024-05-06 21:30:00,2352
2024-05-06 21:35:00,2977
2024-05-06 21:40:00,2698
2024-05-06 21:45:00,2953
2024-05-06 21:50:00,2057
2024-05-06 21:55:00,3392
2024-05-06 22:00:00,3074
2024-05-06 22:05:00,4330
2024-05-06 22:10:00,2985
2024-05-06 22:15:00,3395
2024-05-06 22:20:00,2837
2024-05-06 22:25:00,3917
2024-05-06 22:30:00,3729
2024-05-06 22:35:00,3656
2024-05-06 22:40:00,2872
2024-05-06 22:45:00,3733
2024-05-06 22:50:00,3792
2024-05-06 22:55:00,3186
2024-05-06 23:00:00,4100
2024-05-06 23:05:00,4132
2024-05-06 23:10:00,3767
2024-05-06 23:15:00,3727
2024-05-06 23:20:00,3919
2024-05-06 23:25:00,4056
2024-05-06 23:30:00,4106
2024-05-06 23:35:00,4802
2024-05-06 23:40:00,3827
2024-05-06 23:45:00,4198
2024-05-06 23:50:00,4660
2024-05-06 23:55:00,4761
2024-05-07 00:00:00,5199
2024-05-07 00:05:00,4600
2024-05-07 00:10:00,5552
2024-05-07 00:15:00,4612
2024-05-07 00:20:00,4648
2024-05-07 00:25:00,4202
2024-05-07 00:30:00,5116
2024-05-07 00:35:00,5257
2024-05-07 00:40:00,5774
2024-05-07 00:45:00,4975
2024-05-07 00:50:00,6064
2024-05-07 00:55:00,6317
2024-05-07 01:00:00,5187
2024-05-07 01:05:00,5403
2024-05-07 01:10:00,5452
2024-05-07 01:15:00,6087
2024-05-07 01:20:00,5770
2024-05-07 01:25:00,6012
2024-05-07 01:30:00,5265
2024-05-07 01:35:00,6929
